NU_ANO,TP_SEXO,TP_FAIXA_ETARIA,SG_UF_PROVA,QTD
2021,F,2,AM,8134
2021,F,2,AP,1456
2021,F,2,BA,23510
2021,F,2,CE,26907
2021,F,2,DF,6760
2021,F,2,ES,6508
2021,F,2,GO,18340
2021,F,2,MA,13056
2021,F,2,MG,37621
2021,F,2,MS,6406
2021,F,2,MT,6649
2021,F,2,PA,13679
2021,F,2,PB,9491
2021,F,2,PE,21346
2021,F,2,PI,7819
2021,F,2,PR,25587
2021,F,2,RJ,24508
2021,F,2,RN,5716
2021,F,2,RO,3204
2021,F,2,RR,752
2021,F,2,RS,15987
2021,F,2,SC,12470
2021,F,2,SE,5014
2021,F,2,SP,76701
2021,F,2,TO,3892
2021,F,3,AC,2148
2021,F,3,AL,6424
2021,F,3,AM,11640
2021,F,3,AP,2194
2021,F,3,BA,30197
2021,F,3,CE,31328
2021,F,3,DF,8723
2021,F,3,ES,9495
2021,F,3,GO,21059
2021,F,3,MA,15272
2021,F,3,MG,42660
2021,F,3,MS,4609
2021,F,3,MT,7674
2021,F,3,PA,17746
2021,F,3,PB,9908
2021,F,3,PE,24032
2021,F,3,PI,8636
2021,F,3,PR,17498
2021,F,3,RJ,29575
2021,F,3,RN,7742
2021,F,3,RO,4421
2021,F,3,RR,1168
2021,F,3,RS,20733
2021,F,3,SC,13893
2021,F,3,SE,5511
2021,F,3,SP,73300
2021,F,3,TO,4099
2021,F,4,AC,1553
2021,F,4,AL,4449
2021,F,4,AM,6333
2021,F,4,AP,1481
2021,F,4,BA,24199
2021,F,4,CE,14881
2021,F,4,DF,4983
2021,F,4,ES,4972
2021,F,4,GO,9546
2021,F,4,MA,9845
2021,F,4,MG,25087
2021,F,4,MS,2470
2021,F,4,MT,3774
2021,F,4,PA,13070
2021,F,4,PB,7060
2021,F,4,PE,13463
2021,F,4,PI,6197
2021,F,4,PR,8665
2021,F,4,RJ,18707
2021,F,4,RN,6246
2021,F,4,RO,2352
2021,F,4,RR,685
2021,F,4,RS,12387
2021,F,4,SC,4750
2021,F,4,SE,3924
2021,F,4,SP,31491
2021,F,4,TO,2273
2021,F,5,AC,1068
2021,F,5,AL,3042
2021,F,5,AM,3907
2021,F,5,AP,995
2021,F,5,BA,16409
2021,F,5,CE,8211
2021,F,5,DF,3040
2021,F,5,ES,2947
2021,F,5,GO,4914
2021,F,5,MA,6724
2021,F,5,MG,15784
2021,F,5,MS,1654
2021,F,5,MT,2258
2021,F,5,PA,9585
2021,F,5,PB,4851
2021,F,5,PE,8748
2021,F,5,PI,4402
2021,F,5,PR,4927
2021,F,5,RJ,11487
2021,F,5,RN,4349
2021,F,5,RO,1486
2021,F,5,RR,381
2021,F,5,RS,7550
2021,F,5,SC,2547
2021,F,5,SE,2770
2021,F,5,SP,18686
2021,F,5,TO,1482
2021,F,6,AC,721
2021,F,6,AL,2144
2021,F,6,AM,2793
2021,F,6,AP,811
2021,F,6,BA,11362
2021,F,6,CE,5314
2021,F,6,DF,2133
2021,F,6,ES,1989
2021,F,6,GO,3140
2021,F,6,MA,4805
2021,F,6,MG,11182
2021,F,6,MS,1090
2021,F,6,MT,1574
2021,F,6,PA,6764
2021,F,6,PB,3317
2021,F,6,PE,5932
2021,F,6,PI,2948
2021,F,6,PR,3458
2021,F,6,RJ,8274
2021,F,6,RN,3255
2021,F,6,RO,984
2021,F,6,RR,275
2021,F,6,RS,5199
2021,F,6,SC,1759
2021,F,6,SE,2041
2021,F,6,SP,13501
2021,F,6,TO,997
2021,F,6,AC,589
2021,F,6,AL,1617
2021,F,6,AM,2066
2021,F,6,AP,651
2021,F,6,BA,8230
2021,F,6,CE,3726
2021,F,6,DF,1626
2021,F,6,ES,1482
2021,F,6,GO,2321
2021,F,6,MA,3463
2021,F,6,MG,8204
2021,F,6,MS,806
2021,F,6,MT,1118
2021,F,6,PA,5481
2021,F,6,PB,2543
2021,F,6,PE,4482
2021,F,6,PI,2090
2021,F,6,PR,2634
2021,F,6,RJ,5882
2021,F,6,RN,2404
2021,F,6,RO,778
2021,F,6,RR,197
2021,F,6,RS,3623
2021,F,6,SC,1325
2021,F,6,SE,1552
2021,F,6,SP,10028
2021,F,6,TO,721
2021,F,6,AC,483
2021,F,6,AL,1228
2021,F,6,AM,1689
2021,F,6,AP,505
2021,F,6,BA,5823
2021,F,6,CE,2818
2021,F,6,DF,1256
2021,F,6,ES,1113
2021,F,6,GO,1733
2021,F,6,MA,2539
2021,F,6,MG,6093
2021,F,6,MS,660
2021,F,6,MT,889
2021,F,6,PA,4363
2021,F,6,PB,1984
2021,F,6,PE,3384
2021,F,6,PI,1556
2021,F,6,PR,2079
2021,F,6,RJ,4385
2021,F,6,RN,1768
2021,F,6,RO,628
2021,F,6,RR,152
2021,F,6,RS,2810
2021,F,6,SC,1036
2021,F,6,SE,1113
2021,F,6,SP,7567
2021,F,6,TO,515
2021,F,6,AC,414
2021,F,6,AL,1071
2021,F,6,AM,1501
2021,F,6,AP,453
2021,F,6,BA,4847
2021,F,6,CE,2405
2021,F,6,DF,1104
2021,F,6,ES,960
2021,F,6,GO,1475
2021,F,6,MA,2119
2021,F,6,MG,5127
2021,F,6,MS,550
2021,F,6,MT,769
2021,F,6,PA,3797
2021,F,6,PB,1749
2021,F,6,PE,2741
2021,F,6,PI,1276
2021,F,6,PR,1708
2021,F,6,RJ,3876
2021,F,6,RN,1497
2021,F,6,RO,577
2021,F,6,RR,133
2021,F,6,RS,2288
2021,F,6,SC,837
2021,F,6,SE,949
2021,F,6,SP,6579
2021,F,6,TO,427
2021,F,6,AC,307
2021,F,6,AL,874
2021,F,6,AM,1346
2021,F,6,AP,399
2021,F,6,BA,3815
2021,F,6,CE,2036
2021,F,6,DF,886
2021,F,6,ES,800
2021,F,6,GO,1241
2021,F,6,MA,1793
2021,F,6,MG,4008
2021,F,6,MS,517
2021,F,6,MT,733
2021,F,6,PA,3236
2021,F,6,PB,1447
2021,F,6,PE,2422
2021,F,6,PI,1073
2021,F,6,PR,1459
2021,F,6,RJ,3023
2021,F,6,RN,1248
2021,F,6,RO,500
2021,F,6,RR,119
2021,F,6,RS,1899
2021,F,6,SC,787
2021,F,6,SE,770
2021,F,6,SP,5269
2021,F,6,TO,331
2021,F,6,AC,1138
2021,F,6,AL,2780
2021,F,6,AM,4240
2021,F,6,AP,1310
2021,F,6,BA,12083
2021,F,6,CE,6120
2021,F,6,DF,2825
2021,F,6,ES,2319
2021,F,6,GO,4079
2021,F,6,MA,5378
2021,F,6,MG,12911
2021,F,6,MS,1694
2021,F,6,MT,2322
2021,F,6,PA,11112
2021,F,6,PB,4579
2021,F,6,PE,7394
2021,F,6,PI,3266
2021,F,6,PR,4643
2021,F,6,RJ,9708
2021,F,6,RN,4217
2021,F,6,RO,1764
2021,F,6,RR,386
2021,F,6,RS,6089
2021,F,6,SC,2432
2021,F,6,SE,2488
2021,F,6,SP,15657
2021,F,6,TO,1229
2021,F,6,AC,676
2021,F,6,AL,1586
2021,F,6,AM,2371
2021,F,6,AP,828
2021,F,6,BA,6662
2021,F,6,CE,3617
2021,F,6,DF,1677
2021,F,6,ES,1428
2021,F,6,GO,2312
2021,F,6,MA,3097
2021,F,6,MG,6915
2021,F,6,MS,1037
2021,F,6,MT,1564
2021,F,6,PA,6548
2021,F,6,PB,2894
2021,F,6,PE,4259
2021,F,6,PI,2049
2021,F,6,PR,2581
2021,F,6,RJ,5281
2021,F,6,RN,2483
2021,F,6,RO,1135
2021,F,6,RR,184
2021,F,6,RS,3423
2021,F,6,SC,1251
2021,F,6,SE,1428
2021,F,6,SP,8761
2021,F,6,TO,606
2021,F,6,AC,485
2021,F,6,AL,1089
2021,F,6,AM,1725
2021,F,6,AP,618
2021,F,6,BA,5164
2021,F,6,CE,2488
2021,F,6,DF,1263
2021,F,6,ES,973
2021,F,6,GO,1831
2021,F,6,MA,2142
2021,F,6,MG,5054
2021,F,6,MS,807
2021,F,6,MT,1143
2021,F,6,PA,4967
2021,F,6,PB,1945
2021,F,6,PE,3102
2021,F,6,PI,1364
2021,F,6,PR,1685
2021,F,6,RJ,4230
2021,F,6,RN,1722
2021,F,6,RO,808
2021,F,6,RR,146
2021,F,6,RS,2775
2021,F,6,SC,829
2021,F,6,SE,969
2021,F,6,SP,6480
2021,F,6,TO,388
2021,F,6,AC,268
2021,F,6,AL,581
2021,F,6,AM,1024
2021,F,6,AP,387
2021,F,6,BA,3214
2021,F,6,CE,1399
2021,F,6,DF,979
2021,F,6,ES,662
2021,F,6,GO,1118
2021,F,6,MA,1231
2021,F,6,MG,3560
2021,F,6,MS,464
2021,F,6,MT,703
2021,F,6,PA,3198
2021,F,6,PB,1149
2021,F,6,PE,1964
2021,F,6,PI,918
2021,F,6,PR,1096
2021,F,6,RJ,3159
2021,F,6,RN,1053
2021,F,6,RO,453
2021,F,6,RR,79
2021,F,6,RS,1815
2021,F,6,SC,521
2021,F,6,SE,564
2021,F,6,SP,4375
2021,F,6,TO,234
2021,F,6,AC,100
2021,F,6,AL,352
2021,F,6,AM,569
2021,F,6,AP,189
2021,F,6,BA,1857
2021,F,6,CE,902
2021,F,6,DF,601
2021,F,6,ES,463
2021,F,6,GO,659
2021,F,6,MA,652
2021,F,6,MG,2183
2021,F,6,MS,279
2021,F,6,MT,414
2021,F,6,PA,1942
2021,F,6,PB,589
2021,F,6,PE,1158
2021,F,6,PI,493
2021,F,6,PR,595
2021,F,6,RJ,2396
2021,F,6,RN,562
2021,F,6,RO,237
2021,F,6,RR,23
2021,F,6,RS,1134
2021,F,6,SC,313
2021,F,6,SE,359
2021,F,6,SP,2845
2021,F,6,TO,114
2021,F,6,AC,40
2021,F,6,AL,192
2021,F,6,AM,280
2021,F,6,AP,85
2021,F,6,BA,1016
2021,F,6,CE,510
2021,F,6,DF,343
2021,F,6,ES,254
2021,F,6,GO,291
2021,F,6,MA,339
2021,F,6,MG,1329
2021,F,6,MS,127
2021,F,6,MT,170
2021,F,6,PA,974
2021,F,6,PB,313
2021,F,6,PE,675
2021,F,6,PI,230
2021,F,6,PR,337
2021,F,6,RJ,1598
2021,F,6,RN,294
2021,F,6,RO,92
2021,F,6,RR,18
2021,F,6,RS,678
2021,F,6,SC,177
2021,F,6,SE,180
2021,F,6,SP,1647
2021,F,6,TO,60
2021,F,6,AC,16
2021,F,6,AL,73
2021,F,6,AM,112
2021,F,6,AP,31
2021,F,6,BA,499
2021,F,6,CE,276
2021,F,6,DF,177
2021,F,6,ES,127
2021,F,6,GO,124
2021,F,6,MA,147
2021,F,6,MG,716
2021,F,6,MS,62
2021,F,6,MT,81
2021,F,6,PA,400
2021,F,6,PB,144
2021,F,6,PE,351
2021,F,6,PI,125
2021,F,6,PR,133
2021,F,6,RJ,1010
2021,F,6,RN,152
2021,F,6,RO,37
2021,F,6,RR,6
2021,F,6,RS,340
2021,F,6,SC,63
2021,F,6,SE,80
2021,F,6,SP,830
2021,F,6,TO,13
2021,F,6,AC,2
2021,F,6,AL,19
2021,F,6,AM,29
2021,F,6,AP,13
2021,F,6,BA,188
2021,F,6,CE,83
2021,F,6,DF,71
2021,F,6,ES,51
2021,F,6,GO,60
2021,F,6,MA,35
2021,F,6,MG,232
2021,F,6,MS,17
2021,F,6,MT,31
2021,F,6,PA,155
2021,F,6,PB,40
2021,F,6,PE,96
2021,F,6,PI,38
2021,F,6,PR,38
2021,F,6,RJ,354
2021,F,6,RN,54
2021,F,6,RO,9
2021,F,6,RR,1
2021,F,6,RS,124
2021,F,6,SC,16
2021,F,6,SE,34
2021,F,6,SP,315
2021,F,6,TO,2
2021,F,6,AL,3
2021,F,6,AM,12
2021,F,6,AP,3
2021,F,6,BA,56
2021,F,6,CE,29
2021,F,6,DF,11
2021,F,6,ES,14
2021,F,6,GO,10
2021,F,6,MA,10
2021,F,6,MG,67
2021,F,6,MS,7
2021,F,6,MT,8
2021,F,6,PA,39
2021,F,6,PB,11
2021,F,6,PE,26
2021,F,6,PI,9
2021,F,6,PR,13
2021,F,6,RJ,122
2021,F,6,RN,7
2021,F,6,RO,3
2021,F,6,RS,42
2021,F,6,SC,12
2021,F,6,SE,10
2021,F,6,SP,80
2021,F,6,TO,3
2021,F,6,AL,2
2021,F,6,AM,1
2021,F,6,AP,3
2021,F,6,BA,16
2021,F,6,CE,13
2021,F,6,DF,6
2021,F,6,ES,4
2021,F,6,GO,5
2021,F,6,MA,2
2021,F,6,MG,32
2021,F,6,MS,2
2021,F,6,MT,1
2021,F,6,PA,8
2021,F,6,PB,5
2021,F,6,PE,7
2021,F,6,PI,2
2021,F,6,PR,7
2021,F,6,RJ,42
2021,F,6,RN,4
2021,F,6,RO,1
2021,F,6,RR,1
2021,F,6,RS,12
2021,F,6,SC,2
2021,F,6,SE,5
2021,F,6,SP,27
2021,M,1,AC,410
2021,M,1,AL,1389
2021,M,1,AM,1335
2021,M,1,AP,441
2021,M,1,BA,5742
2021,M,1,CE,5948
2021,M,1,DF,1497
2021,M,1,ES,1356
2021,M,1,GO,4406
2021,M,1,MA,3704
2021,M,1,MG,8515
2021,M,1,MS,1532
2021,M,1,MT,1601
2021,M,1,PA,4801
2021,M,1,PB,3929
2021,M,1,PE,6291
2021,M,1,PI,2713
2021,M,1,PR,4591
2021,M,1,RJ,4780
2021,M,1,RN,1537
2021,M,1,RO,636
2021,M,1,RR,164
2021,M,1,RS,2557
2021,M,1,SC,2434
2021,M,1,SE,1994
2021,M,1,SP,14819
2021,M,1,TO,1071
2021,M,2,AC,990
2021,M,2,AL,2770
2021,M,2,AM,5754
2021,M,2,AP,986
2021,M,2,BA,12227
2021,M,2,CE,19563
2021,M,2,DF,4366
2021,M,2,ES,3824
2021,M,2,GO,11856
2021,M,2,MA,7407
2021,M,2,MG,20674
2021,M,2,MS,3746
2021,M,2,MT,3619
2021,M,2,PA,8208
2021,M,2,PB,6090
2021,M,2,PE,12821
2021,M,2,PI,4573
2021,M,2,PR,15395
2021,M,2,RJ,14255
2021,M,2,RN,3442
2021,M,2,RO,1626
2021,M,2,RR,417
2021,M,2,RS,8167
2021,M,2,SC,6801
2021,M,2,SE,2828
2021,M,2,SP,48142
2021,M,2,TO,2159
2021,M,3,AC,1414
2021,M,3,AL,3558
2021,M,3,AM,9182
2021,M,3,AP,1388
2021,M,3,BA,16058
2021,M,3,CE,25574
2021,M,3,DF,5343
2021,M,3,ES,6080
2021,M,3,GO,14331
2021,M,3,MA,9062
2021,M,3,MG,24205
2021,M,3,MS,2734
2021,M,3,MT,4435
2021,M,3,PA,10441
2021,M,3,PB,6391
2021,M,3,PE,14988
2021,M,3,PI,5416
2021,M,3,PR,10372
2021,M,3,RJ,17608
2021,M,3,RN,4863
2021,M,3,RO,2707
2021,M,3,RR,662
2021,M,3,RS,11550
2021,M,3,SC,8051
2021,M,3,SE,3313
2021,M,3,SP,45602
2021,M,3,TO,2352
2021,M,4,AC,946
2021,M,4,AL,2570
2021,M,4,AM,5002
2021,M,4,AP,954
2021,M,4,BA,12707
2021,M,4,CE,12658
2021,M,4,DF,3051
2021,M,4,ES,3119
2021,M,4,GO,6315
2021,M,4,MA,5940
2021,M,4,MG,13939
2021,M,4,MS,1508
2021,M,4,MT,2281
2021,M,4,PA,8094
2021,M,4,PB,4381
2021,M,4,PE,8730
2021,M,4,PI,3773
2021,M,4,PR,5206
2021,M,4,RJ,10759
2021,M,4,RN,3826
2021,M,4,RO,1287
2021,M,4,RR,368
2021,M,4,RS,6519
2021,M,4,SC,2928
2021,M,4,SE,2207
2021,M,4,SP,19470
2021,M,4,TO,1308
2021,M,5,AC,657
2021,M,5,AL,1871
2021,M,5,AM,2910
2021,M,5,AP,733
2021,M,5,BA,9102
2021,M,5,CE,7064
2021,M,5,DF,1850
2021,M,5,ES,1828
2021,M,5,GO,3258
2021,M,5,MA,4050
2021,M,5,MG,8714
2021,M,5,MS,951
2021,M,5,MT,1375
2021,M,5,PA,6156
2021,M,5,PB,3296
2021,M,5,PE,5660
2021,M,5,PI,2698
2021,M,5,PR,3083
2021,M,5,RJ,7372
2021,M,5,RN,2772
2021,M,5,RO,772
2021,M,5,RR,207
2021,M,5,RS,4547
2021,M,5,SC,1630
2021,M,5,SE,1722
2021,M,5,SP,11354
2021,M,5,TO,854
2021,M,6,AC,506
2021,M,6,AL,1407
2021,M,6,AM,1951
2021,M,6,AP,528
2021,M,6,BA,6412
2021,M,6,CE,4314
2021,M,6,DF,1376
2021,M,6,ES,1300
2021,M,6,GO,2016
2021,M,6,MA,3072
2021,M,6,MG,6691
2021,M,6,MS,689
2021,M,6,MT,981
2021,M,6,PA,4556
2021,M,6,PB,2404
2021,M,6,PE,3924
2021,M,6,PI,1936
2021,M,6,PR,2309
2021,M,6,RJ,5432
2021,M,6,RN,2200
2021,M,6,RO,629
2021,M,6,RR,177
2021,M,6,RS,3217
2021,M,6,SC,1114
2021,M,6,SE,1228
2021,M,6,SP,8367
2021,M,6,TO,588
2021,M,6,AC,389
2021,M,6,AL,1095
2021,M,6,AM,1438
2021,M,6,AP,429
2021,M,6,BA,4842
2021,M,6,CE,2851
2021,M,6,DF,1048
2021,M,6,ES,960
2021,M,6,GO,1463
2021,M,6,MA,2231
2021,M,6,MG,5083
2021,M,6,MS,537
2021,M,6,MT,696
2021,M,6,PA,3565
2021,M,6,PB,1841
2021,M,6,PE,3031
2021,M,6,PI,1387
2021,M,6,PR,1770
2021,M,6,RJ,4147
2021,M,6,RN,1718
2021,M,6,RO,480
2021,M,6,RR,127
2021,M,6,RS,2494
2021,M,6,SC,830
2021,M,6,SE,959
2021,M,6,SP,6552
2021,M,6,TO,450
2021,M,6,AC,325
2021,M,6,AL,788
2021,M,6,AM,1171
2021,M,6,AP,357
2021,M,6,BA,3428
2021,M,6,CE,2191
2021,M,6,DF,908
2021,M,6,ES,767
2021,M,6,GO,1137
2021,M,6,MA,1565
2021,M,6,MG,4027
2021,M,6,MS,472
2021,M,6,MT,573
2021,M,6,PA,2600
2021,M,6,PB,1415
2021,M,6,PE,2295
2021,M,6,PI,1023
2021,M,6,PR,1473
2021,M,6,RJ,3045
2021,M,6,RN,1430
2021,M,6,RO,374
2021,M,6,RR,104
2021,M,6,RS,1983
2021,M,6,SC,673
2021,M,6,SE,778
2021,M,6,SP,5167
2021,M,6,TO,342
2021,M,6,AC,243
2021,M,6,AL,673
2021,M,6,AM,1027
2021,M,6,AP,264
2021,M,6,BA,2899
2021,M,6,CE,1788
2021,M,6,DF,718
2021,M,6,ES,662
2021,M,6,GO,992
2021,M,6,MA,1330
2021,M,6,MG,3347
2021,M,6,MS,443
2021,M,6,MT,512
2021,M,6,PA,2389
2021,M,6,PB,1213
2021,M,6,PE,2060
2021,M,6,PI,823
2021,M,6,PR,1273
2021,M,6,RJ,2634
2021,M,6,RN,1154
2021,M,6,RO,313
2021,M,6,RR,99
2021,M,6,RS,1656
2021,M,6,SC,649
2021,M,6,SE,572
2021,M,6,SP,4503
2021,M,6,TO,277
2021,M,6,AC,212
2021,M,6,AL,544
2021,M,6,AM,836
2021,M,6,AP,224
2021,M,6,BA,2263
2021,M,6,CE,1546
2021,M,6,DF,608
2021,M,6,ES,500
2021,M,6,GO,845
2021,M,6,MA,1152
2021,M,6,MG,2844
2021,M,6,MS,330
2021,M,6,MT,478
2021,M,6,PA,2026
2021,M,6,PB,1003
2021,M,6,PE,1691
2021,M,6,PI,704
2021,M,6,PR,1124
2021,M,6,RJ,2182
2021,M,6,RN,991
2021,M,6,RO,259
2021,M,6,RR,57
2021,M,6,RS,1391
2021,M,6,SC,555
2021,M,6,SE,484
2021,M,6,SP,3784
2021,M,6,TO,228
2021,M,6,AC,706
2021,M,6,AL,1865
2021,M,6,AM,2843
2021,M,6,AP,808
2021,M,6,BA,7263
2021,M,6,CE,4932
2021,M,6,DF,2043
2021,M,6,ES,1703
2021,M,6,GO,2751
2021,M,6,MA,3436
2021,M,6,MG,9303
2021,M,6,MS,1165
2021,M,6,MT,1578
2021,M,6,PA,6494
2021,M,6,PB,3583
2021,M,6,PE,5419
2021,M,6,PI,2143
2021,M,6,PR,3625
2021,M,6,RJ,6843
2021,M,6,RN,3512
2021,M,6,RO,1037
2021,M,6,RR,231
2021,M,6,RS,4327
2021,M,6,SC,1839
2021,M,6,SE,1622
2021,M,6,SP,11627
2021,M,6,TO,713
2021,M,6,AC,463
2021,M,6,AL,1157
2021,M,6,AM,1611
2021,M,6,AP,556
2021,M,6,BA,4021
2021,M,6,CE,3045
2021,M,6,DF,1213
2021,M,6,ES,1065
2021,M,6,GO,1505
2021,M,6,MA,2071
2021,M,6,MG,5227
2021,M,6,MS,753
2021,M,6,MT,1021
2021,M,6,PA,3803
2021,M,6,PB,2122
2021,M,6,PE,3225
2021,M,6,PI,1244
2021,M,6,PR,2032
2021,M,6,RJ,3777
2021,M,6,RN,2194
2021,M,6,RO,694
2021,M,6,RR,137
2021,M,6,RS,2517
2021,M,6,SC,1041
2021,M,6,SE,910
2021,M,6,SP,6351
2021,M,6,TO,338
2021,M,6,AC,318
2021,M,6,AL,763
2021,M,6,AM,1138
2021,M,6,AP,446
2021,M,6,BA,3011
2021,M,6,CE,1942
2021,M,6,DF,918
2021,M,6,ES,728
2021,M,6,GO,993
2021,M,6,MA,1346
2021,M,6,MG,3381
2021,M,6,MS,532
2021,M,6,MT,721
2021,M,6,PA,2852
2021,M,6,PB,1500
2021,M,6,PE,2173
2021,M,6,PI,873
2021,M,6,PR,1228
2021,M,6,RJ,2596
2021,M,6,RN,1451
2021,M,6,RO,466
2021,M,6,RR,105
2021,M,6,RS,1676
2021,M,6,SC,638
2021,M,6,SE,665
2021,M,6,SP,4184
2021,M,6,TO,237
2021,M,6,AC,193
2021,M,6,AL,418
2021,M,6,AM,681
2021,M,6,AP,268
2021,M,6,BA,1901
2021,M,6,CE,1225
2021,M,6,DF,547
2021,M,6,ES,461
2021,M,6,GO,615
2021,M,6,MA,769
2021,M,6,MG,2076
2021,M,6,MS,325
2021,M,6,MT,390
2021,M,6,PA,1743
2021,M,6,PB,858
2021,M,6,PE,1358
2021,M,6,PI,558
2021,M,6,PR,717
2021,M,6,RJ,1778
2021,M,6,RN,873
2021,M,6,RO,296
2021,M,6,RR,52
2021,M,6,RS,1001
2021,M,6,SC,357
2021,M,6,SE,401
2021,M,6,SP,2608
2021,M,6,TO,117
2021,M,6,AC,99
2021,M,6,AL,226
2021,M,6,AM,411
2021,M,6,AP,149
2021,M,6,BA,1036
2021,M,6,CE,742
2021,M,6,DF,397
2021,M,6,ES,271
2021,M,6,GO,355
2021,M,6,MA,405
2021,M,6,MG,1352
2021,M,6,MS,176
2021,M,6,MT,241
2021,M,6,PA,1083
2021,M,6,PB,516
2021,M,6,PE,868
2021,M,6,PI,296
2021,M,6,PR,374
2021,M,6,RJ,1352
2021,M,6,RN,471
2021,M,6,RO,169
2021,M,6,RR,34
2021,M,6,RS,625
2021,M,6,SC,215
2021,M,6,SE,234
2021,M,6,SP,1650
2021,M,6,TO,81
2021,M,6,AC,63
2021,M,6,AL,105
2021,M,6,AM,214
2021,M,6,AP,73
2021,M,6,BA,678
2021,M,6,CE,431
2021,M,6,DF,241
2021,M,6,ES,159
2021,M,6,GO,183
2021,M,6,MA,214
2021,M,6,MG,898
2021,M,6,MS,96
2021,M,6,MT,109
2021,M,6,PA,564
2021,M,6,PB,286
2021,M,6,PE,535
2021,M,6,PI,183
2021,M,6,PR,233
2021,M,6,RJ,944
2021,M,6,RN,305
2021,M,6,RO,63
2021,M,6,RR,11
2021,M,6,RS,410
2021,M,6,SC,88
2021,M,6,SE,127
2021,M,6,SP,1072
2021,M,6,TO,30
2021,M,6,AC,14
2021,M,6,AL,71
2021,M,6,AM,120
2021,M,6,AP,45
2021,M,6,BA,356
2021,M,6,CE,261
2021,M,6,DF,140
2021,M,6,ES,108
2021,M,6,GO,100
2021,M,6,MA,99
2021,M,6,MG,494
2021,M,6,MS,55
2021,M,6,MT,70
2021,M,6,PA,255
2021,M,6,PB,145
2021,M,6,PE,286
2021,M,6,PI,94
2021,M,6,PR,132
2021,M,6,RJ,651
2021,M,6,RN,160
2021,M,6,RO,46
2021,M,6,RR,13
2021,M,6,RS,243
2021,M,6,SC,67
2021,M,6,SE,68
2021,M,6,SP,567
2021,M,6,TO,19
2021,M,6,AC,3
2021,M,6,AL,13
2021,M,6,AM,30
2021,M,6,AP,14
2021,M,6,BA,145
2021,M,6,CE,78
2021,M,6,DF,39
2021,M,6,ES,39
2021,M,6,GO,42
2021,M,6,MA,43
2021,M,6,MG,195
2021,M,6,MS,20
2021,M,6,MT,34
2021,M,6,PA,121
2021,M,6,PB,67
2021,M,6,PE,130
2021,M,6,PI,49
2021,M,6,PR,35
2021,M,6,RJ,377
2021,M,6,RN,71
2021,M,6,RO,16
2021,M,6,RR,2
2021,M,6,RS,75
2021,M,6,SC,20
2021,M,6,SE,31
2021,M,6,SP,302
2021,M,6,TO,4
2021,M,6,AC,3
2021,M,6,AL,4
2021,M,6,AM,18
2021,M,6,AP,7
2021,M,6,BA,67
2021,M,6,CE,33
2021,M,6,DF,21
2021,M,6,ES,19
2021,M,6,GO,19
2021,M,6,MA,18
2021,M,6,MG,71
2021,M,6,MS,12
2021,M,6,MT,6
2021,M,6,PA,43
2021,M,6,PB,14
2021,M,6,PE,32
2021,M,6,PI,17
2021,M,6,PR,25
2021,M,6,RJ,124
2021,M,6,RN,20
2021,M,6,RO,7
2021,M,6,RS,32
2021,M,6,SC,13
2021,M,6,SE,14
2021,M,6,SP,95
2021,M,6,TO,1
2021,M,6,AC,1
2021,M,6,AL,2
2021,M,6,AM,6
2021,M,6,AP,2
2021,M,6,BA,39
2021,M,6,CE,19
2021,M,6,DF,10
2021,M,6,ES,6
2021,M,6,GO,5
2021,M,6,MA,7
2021,M,6,MG,49
2021,M,6,MS,5
2021,M,6,MT,4
2021,M,6,PA,17
2021,M,6,PB,10
2021,M,6,PE,11
2021,M,6,PI,2
2021,M,6,PR,11
2021,M,6,RJ,58
2021,M,6,RN,11
2021,M,6,RR,1
2021,M,6,RS,14
2021,M,6,SC,5
2021,M,6,SE,8
2021,M,6,SP,47
2022,F,1,AC,792
2022,F,1,AL,3022
2022,F,1,AM,2647
2022,F,1,AP,841
2022,F,1,BA,14484
2022,F,1,CE,12494
2022,F,1,DF,3041
2022,F,1,ES,2915
2022,F,1,GO,11227
2022,F,1,MA,8388
2022,F,1,MG,18363
2022,F,1,MS,3464
2022,F,1,MT,3893
2022,F,1,PA,10637
2022,F,1,PB,7026
2022,F,1,PE,12703
2022,F,1,PI,5361
2022,F,1,PR,11340
2022,F,1,RJ,11118
2022,F,1,RN,3057
2022,F,1,RO,1716
2022,F,1,RR,457
2022,F,1,RS,6539
2022,F,1,SC,5756
2022,F,1,SE,4239
2022,F,1,SP,32186
2022,F,1,TO,2311
2022,F,2,AC,2018
2022,F,2,AL,6363
2022,F,2,AM,8454
2022,F,2,AP,1696
2022,F,2,BA,27564
2022,F,2,CE,29192
2022,F,2,DF,7551
2022,F,2,ES,7132
2022,F,2,GO,20685
2022,F,2,MA,15695
2022,F,2,MG,39319
2022,F,2,MS,7209
2022,F,2,MT,8367
2022,F,2,PA,17579
2022,F,2,PB,10637
2022,F,2,PE,23119
2022,F,2,PI,8937
2022,F,2,PR,28773
2022,F,2,RJ,28783
2022,F,2,RN,7223
2022,F,2,RO,3639
2022,F,2,RR,883
2022,F,2,RS,17274
2022,F,2,SC,13579
2022,F,2,SE,6031
2022,F,2,SP,88018
2022,F,2,TO,4366
2022,F,3,AC,2497
2022,F,3,AL,8011
2022,F,3,AM,11122
2022,F,3,AP,2282
2022,F,3,BA,33135
2022,F,3,CE,32745
2022,F,3,DF,8957
2022,F,3,ES,10450
2022,F,3,GO,21932
2022,F,3,MA,17215
