NU_ANO,TP_LOCALIZACAO_ESC,Q006,SG_UF_PROVA,QTD
2020,1.0,D,CE,1819
2020,1.0,D,DF,1113
2020,1.0,D,ES,1369
2020,1.0,D,GO,2835
2020,1.0,D,MA,762
2020,1.0,D,MG,5797
2020,1.0,D,MS,906
2020,1.0,D,MT,1185
2020,1.0,D,PA,1328
2020,1.0,D,PB,735
2020,1.0,D,PE,1661
2020,1.0,D,PI,608
2020,1.0,D,PR,3877
2020,1.0,D,RJ,4248
2020,1.0,D,RN,734
2020,1.0,D,RO,615
2020,1.0,D,RR,118
2020,1.0,D,RS,3274
2020,1.0,D,SC,2772
2020,1.0,D,SE,381
2020,1.0,D,SP,13973
2020,1.0,D,TO,376
2020,1.0,D,AC,151
2020,1.0,D,AL,550
2020,1.0,D,AM,828
2020,1.0,D,AP,167
2020,1.0,D,BA,2208
2020,1.0,D,CE,1611
2020,1.0,D,DF,1303
2020,1.0,D,ES,1533
2020,1.0,D,GO,2695
2020,1.0,D,MA,855
2020,1.0,D,MG,6330
2020,1.0,D,MS,1031
2020,1.0,D,MT,1246
2020,1.0,D,PA,1426
2020,1.0,D,PB,858
2020,1.0,D,PE,1700
2020,1.0,D,PI,680
2020,1.0,D,PR,4672
2020,1.0,D,RJ,4796
2020,1.0,D,RN,755
2020,1.0,D,RO,635
2020,1.0,D,RR,153
2020,1.0,D,RS,3697
2020,1.0,D,SC,3389
2020,1.0,D,SE,424
2020,1.0,D,SP,17340
2020,1.0,D,TO,418
2020,1.0,E,AC,139
2020,1.0,E,AL,442
2020,1.0,E,AM,580
2020,1.0,E,AP,126
2020,1.0,E,BA,1847
2020,1.0,E,CE,1234
2020,1.0,E,DF,1098
2020,1.0,E,ES,1147
2020,1.0,E,GO,1867
2020,1.0,E,MA,679
2020,1.0,E,MG,5228
2020,1.0,E,MS,738
2020,1.0,E,MT,990
2020,1.0,E,PA,1150
2020,1.0,E,PB,635
2020,1.0,E,PE,1318
2020,1.0,E,PI,521
2020,1.0,E,PR,3942
2020,1.0,E,RJ,3950
2020,1.0,E,RN,690
2020,1.0,E,RO,476
2020,1.0,E,RR,123
2020,1.0,E,RS,3185
2020,1.0,E,SC,3047
2020,1.0,E,SE,339
2020,1.0,E,SP,14925
2020,1.0,E,TO,323
2020,1.0,F,AC,108
2020,1.0,F,AL,365
2020,1.0,F,AM,460
2020,1.0,F,AP,132
2020,1.0,F,BA,1388
2020,1.0,F,CE,928
2020,1.0,F,DF,1009
2020,1.0,F,ES,802
2020,1.0,F,GO,1398
2020,1.0,F,MA,525
2020,1.0,F,MG,3917
2020,1.0,F,MS,579
2020,1.0,F,MT,744
2020,1.0,F,PA,857
2020,1.0,F,PB,481
2020,1.0,F,PE,1134
2020,1.0,F,PI,388
2020,1.0,F,PR,3060
2020,1.0,F,RJ,3083
2020,1.0,F,RN,514
2020,1.0,F,RO,333
2020,1.0,F,RR,91
2020,1.0,F,RS,2368
2020,1.0,F,SC,2209
2020,1.0,F,SE,289
2020,1.0,F,SP,11657
2020,1.0,F,TO,241
2020,1.0,G,AC,69
2020,1.0,G,AL,216
2020,1.0,G,AM,260
2020,1.0,G,AP,68
2020,1.0,G,BA,816
2020,1.0,G,CE,588
2020,1.0,G,DF,753
2020,1.0,G,ES,453
2020,1.0,G,GO,835
2020,1.0,G,MA,310
2020,1.0,G,MG,2405
2020,1.0,G,MS,399
2020,1.0,G,MT,455
2020,1.0,G,PA,550
2020,1.0,G,PB,298
2020,1.0,G,PE,669
2020,1.0,G,PI,231
2020,1.0,G,PR,1867
2020,1.0,G,RJ,2141
2020,1.0,G,RN,347
2020,1.0,G,RO,179
2020,1.0,G,RR,70
2020,1.0,G,RS,1502
2020,1.0,G,SC,1319
2020,1.0,G,SE,201
2020,1.0,G,SP,7175
2020,1.0,G,TO,143
2020,1.0,G,AC,45
2020,1.0,G,AL,122
2020,1.0,G,AM,168
2020,1.0,G,AP,51
2020,1.0,G,BA,527
2020,1.0,G,CE,343
2020,1.0,G,DF,574
2020,1.0,G,ES,298
2020,1.0,G,GO,506
2020,1.0,G,MA,169
2020,1.0,G,MG,1511
2020,1.0,G,MS,239
2020,1.0,G,MT,267
2020,1.0,G,PA,295
2020,1.0,G,PB,175
2020,1.0,G,PE,419
2020,1.0,G,PI,154
2020,1.0,G,PR,1138
2020,1.0,G,RJ,1383
2020,1.0,G,RN,229
2020,1.0,G,RO,91
2020,1.0,G,RR,37
2020,1.0,G,RS,862
2020,1.0,G,SC,808
2020,1.0,G,SE,125
2020,1.0,G,SP,4493
2020,1.0,G,TO,99
2020,1.0,G,AC,44
2020,1.0,G,AL,115
2020,1.0,G,AM,120
2020,1.0,G,AP,41
2020,1.0,G,BA,426
2020,1.0,G,CE,265
2020,1.0,G,DF,500
2020,1.0,G,ES,224
2020,1.0,G,GO,390
2020,1.0,G,MA,125
2020,1.0,G,MG,1202
2020,1.0,G,MS,176
2020,1.0,G,MT,213
2020,1.0,G,PA,232
2020,1.0,G,PB,146
2020,1.0,G,PE,342
2020,1.0,G,PI,96
2020,1.0,G,PR,946
2020,1.0,G,RJ,1064
2020,1.0,G,RN,167
2020,1.0,G,RO,64
2020,1.0,G,RR,32
2020,1.0,G,RS,632
2020,1.0,G,SC,569
2020,1.0,G,SE,94
2020,1.0,G,SP,3549
2020,1.0,G,TO,59
2020,1.0,G,AC,28
2020,1.0,G,AL,67
2020,1.0,G,AM,86
2020,1.0,G,AP,29
2020,1.0,G,BA,326
2020,1.0,G,CE,212
2020,1.0,G,DF,381
2020,1.0,G,ES,189
2020,1.0,G,GO,264
2020,1.0,G,MA,112
2020,1.0,G,MG,950
2020,1.0,G,MS,109
2020,1.0,G,MT,152
2020,1.0,G,PA,185
2020,1.0,G,PB,116
2020,1.0,G,PE,227
2020,1.0,G,PI,78
2020,1.0,G,PR,685
2020,1.0,G,RJ,865
2020,1.0,G,RN,122
2020,1.0,G,RO,48
2020,1.0,G,RR,28
2020,1.0,G,RS,549
2020,1.0,G,SC,458
2020,1.0,G,SE,75
2020,1.0,G,SP,2770
2020,1.0,G,TO,48
2020,1.0,G,AC,27
2020,1.0,G,AL,98
2020,1.0,G,AM,150
2020,1.0,G,AP,42
2020,1.0,G,BA,482
2020,1.0,G,CE,290
2020,1.0,G,DF,657
2020,1.0,G,ES,246
2020,1.0,G,GO,375
2020,1.0,G,MA,145
2020,1.0,G,MG,1312
2020,1.0,G,MS,247
2020,1.0,G,MT,223
2020,1.0,G,PA,268
2020,1.0,G,PB,148
2020,1.0,G,PE,386
2020,1.0,G,PI,93
2020,1.0,G,PR,917
2020,1.0,G,RJ,1289
2020,1.0,G,RN,168
2020,1.0,G,RO,66
2020,1.0,G,RR,28
2020,1.0,G,RS,771
2020,1.0,G,SC,580
2020,1.0,G,SE,111
2020,1.0,G,SP,3981
2020,1.0,G,TO,90
2020,1.0,G,AC,35
2020,1.0,G,AL,98
2020,1.0,G,AM,132
2020,1.0,G,AP,36
2020,1.0,G,BA,442
2020,1.0,G,CE,320
2020,1.0,G,DF,634
2020,1.0,G,ES,258
2020,1.0,G,GO,409
2020,1.0,G,MA,123
2020,1.0,G,MG,1239
2020,1.0,G,MS,182
2020,1.0,G,MT,205
2020,1.0,G,PA,198
2020,1.0,G,PB,169
2020,1.0,G,PE,372
2020,1.0,G,PI,109
2020,1.0,G,PR,968
2020,1.0,G,RJ,1279
2020,1.0,G,RN,149
2020,1.0,G,RO,54
2020,1.0,G,RR,40
2020,1.0,G,RS,723
2020,1.0,G,SC,532
2020,1.0,G,SE,94
2020,1.0,G,SP,3753
2020,1.0,G,TO,80
2020,1.0,G,AC,26
2020,1.0,G,AL,85
2020,1.0,G,AM,119
2020,1.0,G,AP,36
2020,1.0,G,BA,404
2020,1.0,G,CE,287
2020,1.0,G,DF,674
2020,1.0,G,ES,230
2020,1.0,G,GO,354
2020,1.0,G,MA,117
2020,1.0,G,MG,1118
2020,1.0,G,MS,169
2020,1.0,G,MT,170
2020,1.0,G,PA,189
2020,1.0,G,PB,132
2020,1.0,G,PE,348
2020,1.0,G,PI,86
2020,1.0,G,PR,838
2020,1.0,G,RJ,1220
2020,1.0,G,RN,145
2020,1.0,G,RO,50
2020,1.0,G,RR,25
2020,1.0,G,RS,674
2020,1.0,G,SC,494
2020,1.0,G,SE,106
2020,1.0,G,SP,3498
2020,1.0,G,TO,77
2020,1.0,G,AC,26
2020,1.0,G,AL,98
2020,1.0,G,AM,118
2020,1.0,G,AP,28
2020,1.0,G,BA,423
2020,1.0,G,CE,291
2020,1.0,G,DF,740
2020,1.0,G,ES,241
2020,1.0,G,GO,384
2020,1.0,G,MA,130
2020,1.0,G,MG,1136
2020,1.0,G,MS,161
2020,1.0,G,MT,190
2020,1.0,G,PA,213
2020,1.0,G,PB,155
2020,1.0,G,PE,388
2020,1.0,G,PI,79
2020,1.0,G,PR,844
2020,1.0,G,RJ,1283
2020,1.0,G,RN,154
2020,1.0,G,RO,38
2020,1.0,G,RR,32
2020,1.0,G,RS,609
2020,1.0,G,SC,415
2020,1.0,G,SE,96
2020,1.0,G,SP,3636
2020,1.0,G,TO,79
2020,1.0,G,AC,36
2020,1.0,G,AL,130
2020,1.0,G,AM,155
2020,1.0,G,AP,37
2020,1.0,G,BA,504
2020,1.0,G,CE,422
2020,1.0,G,DF,1081
2020,1.0,G,ES,284
2020,1.0,G,GO,481
2020,1.0,G,MA,164
2020,1.0,G,MG,1406
2020,1.0,G,MS,181
2020,1.0,G,MT,236
2020,1.0,G,PA,217
2020,1.0,G,PB,174
2020,1.0,G,PE,563
2020,1.0,G,PI,112
2020,1.0,G,PR,967
2020,1.0,G,RJ,1994
2020,1.0,G,RN,191
2020,1.0,G,RO,48
2020,1.0,G,RR,24
2020,1.0,G,RS,844
2020,1.0,G,SC,504
2020,1.0,G,SE,121
2020,1.0,G,SP,5483
2020,1.0,G,TO,82
2020,2.0,A,AC,48
2020,2.0,A,AL,113
2020,2.0,A,AM,396
2020,2.0,A,AP,37
2020,2.0,A,BA,440
2020,2.0,A,CE,870
2020,2.0,A,DF,21
2020,2.0,A,ES,17
2020,2.0,A,GO,35
2020,2.0,A,MA,498
2020,2.0,A,MG,106
2020,2.0,A,MS,41
2020,2.0,A,MT,42
2020,2.0,A,PA,245
2020,2.0,A,PB,94
2020,2.0,A,PE,356
2020,2.0,A,PI,166
2020,2.0,A,PR,41
2020,2.0,A,RJ,75
2020,2.0,A,RN,36
2020,2.0,A,RO,32
2020,2.0,A,RR,28
2020,2.0,A,RS,13
2020,2.0,A,SC,11
2020,2.0,A,SE,122
2020,2.0,A,SP,48
2020,2.0,A,TO,107
2020,2.0,B,AC,131
2020,2.0,B,AL,311
2020,2.0,B,AM,1104
2020,2.0,B,AP,114
2020,2.0,B,BA,1208
2020,2.0,B,CE,4394
2020,2.0,B,DF,170
2020,2.0,B,ES,176
2020,2.0,B,GO,253
2020,2.0,B,MA,1397
2020,2.0,B,MG,544
2020,2.0,B,MS,195
2020,2.0,B,MT,249
2020,2.0,B,PA,850
2020,2.0,B,PB,300
2020,2.0,B,PE,1183
2020,2.0,B,PI,364
2020,2.0,B,PR,299
2020,2.0,B,RJ,418
2020,2.0,B,RN,221
2020,2.0,B,RO,138
2020,2.0,B,RR,67
2020,2.0,B,RS,223
2020,2.0,B,SC,91
2020,2.0,B,SE,371
2020,2.0,B,SP,365
2020,2.0,B,TO,233
2020,2.0,C,AC,25
2020,2.0,C,AL,90
2020,2.0,C,AM,152
2020,2.0,C,AP,23
2020,2.0,C,BA,275
2020,2.0,C,CE,351
2020,2.0,C,DF,77
2020,2.0,C,ES,102
2020,2.0,C,GO,178
2020,2.0,C,MA,230
2020,2.0,C,MG,313
2020,2.0,C,MS,92
2020,2.0,C,MT,186
2020,2.0,C,PA,175
2020,2.0,C,PB,72
2020,2.0,C,PE,254
2020,2.0,C,PI,48
2020,2.0,C,PR,163
2020,2.0,C,RJ,259
2020,2.0,C,RN,66
2020,2.0,C,RO,92
2020,2.0,C,RR,29
2020,2.0,C,RS,180
2020,2.0,C,SC,93
2020,2.0,C,SE,35
2020,2.0,C,SP,369
2020,2.0,C,TO,79
2020,2.0,C,AC,7
2020,2.0,C,AL,53
2020,2.0,C,AM,64
2020,2.0,C,AP,4
2020,2.0,C,BA,138
2020,2.0,C,CE,89
2020,2.0,C,DF,47
2020,2.0,C,ES,97
2020,2.0,C,GO,94
2020,2.0,C,MA,111
2020,2.0,C,MG,254
2020,2.0,C,MS,69
2020,2.0,C,MT,135
2020,2.0,C,PA,74
2020,2.0,C,PB,42
2020,2.0,C,PE,114
2020,2.0,C,PI,29
2020,2.0,C,PR,137
2020,2.0,C,RJ,180
2020,2.0,C,RN,40
2020,2.0,C,RO,64
2020,2.0,C,RR,23
2020,2.0,C,RS,163
2020,2.0,C,SC,95
2020,2.0,C,SE,27
2020,2.0,C,SP,309
2020,2.0,C,TO,40
2020,2.0,D,AC,4
2020,2.0,D,AL,16
2020,2.0,D,AM,11
2020,2.0,D,AP,4
2020,2.0,D,BA,42
2020,2.0,D,CE,29
2020,2.0,D,DF,12
2020,2.0,D,ES,61
2020,2.0,D,GO,39
2020,2.0,D,MA,39
2020,2.0,D,MG,164
2020,2.0,D,MS,25
2020,2.0,D,MT,70
2020,2.0,D,PA,34
2020,2.0,D,PB,8
2020,2.0,D,PE,39
2020,2.0,D,PI,6
2020,2.0,D,PR,93
2020,2.0,D,RJ,85
2020,2.0,D,RN,19
2020,2.0,D,RO,36
2020,2.0,D,RR,7
2020,2.0,D,RS,84
2020,2.0,D,SC,62
2020,2.0,D,SE,3
2020,2.0,D,SP,168
2020,2.0,D,TO,13
2020,2.0,D,AC,4
2020,2.0,D,AL,8
2020,2.0,D,AM,17
2020,2.0,D,AP,1
2020,2.0,D,BA,49
2020,2.0,D,CE,15
2020,2.0,D,DF,20
2020,2.0,D,ES,53
2020,2.0,D,GO,60
2020,2.0,D,MA,41
2020,2.0,D,MG,174
2020,2.0,D,MS,31
2020,2.0,D,MT,73
2020,2.0,D,PA,33
2020,2.0,D,PB,7
2020,2.0,D,PE,43
2020,2.0,D,PI,14
2020,2.0,D,PR,87
2020,2.0,D,RJ,84
2020,2.0,D,RN,18
2020,2.0,D,RO,33
2020,2.0,D,RR,13
2020,2.0,D,RS,115
2020,2.0,D,SC,64
2020,2.0,D,SE,7
2020,2.0,D,SP,199
2020,2.0,D,TO,25
2020,2.0,E,AC,2
2020,2.0,E,AL,6
2020,2.0,E,AM,14
2020,2.0,E,AP,1
2020,2.0,E,BA,46
2020,2.0,E,CE,7
2020,2.0,E,DF,13
2020,2.0,E,ES,42
2020,2.0,E,GO,40
2020,2.0,E,MA,29
2020,2.0,E,MG,118
2020,2.0,E,MS,25
2020,2.0,E,MT,75
2020,2.0,E,PA,18
2020,2.0,E,PB,8
2020,2.0,E,PE,28
2020,2.0,E,PI,4
2020,2.0,E,PR,57
2020,2.0,E,RJ,55
2020,2.0,E,RN,17
2020,2.0,E,RO,26
2020,2.0,E,RR,5
2020,2.0,E,RS,82
2020,2.0,E,SC,54
2020,2.0,E,SE,12
2020,2.0,E,SP,147
2020,2.0,E,TO,15
2020,2.0,F,AC,2
2020,2.0,F,AL,1
2020,2.0,F,AM,3
2020,2.0,F,BA,28
2020,2.0,F,CE,4
2020,2.0,F,DF,12
2020,2.0,F,ES,27
2020,2.0,F,GO,26
2020,2.0,F,MA,20
2020,2.0,F,MG,98
2020,2.0,F,MS,20
2020,2.0,F,MT,42
2020,2.0,F,PA,8
2020,2.0,F,PB,4
2020,2.0,F,PE,21
2020,2.0,F,PI,4
2020,2.0,F,PR,38
2020,2.0,F,RJ,37
2020,2.0,F,RN,12
2020,2.0,F,RO,10
2020,2.0,F,RR,8
2020,2.0,F,RS,60
2020,2.0,F,SC,39
2020,2.0,F,SE,3
2020,2.0,F,SP,108
2020,2.0,F,TO,7
2020,2.0,G,AC,1
2020,2.0,G,AM,4
2020,2.0,G,AP,1
2020,2.0,G,BA,15
2020,2.0,G,CE,1
2020,2.0,G,DF,6
2020,2.0,G,ES,12
2020,2.0,G,GO,21
2020,2.0,G,MA,8
2020,2.0,G,MG,47
2020,2.0,G,MS,3
2020,2.0,G,MT,23
2020,2.0,G,PA,3
2020,2.0,G,PB,1
2020,2.0,G,PE,14
2020,2.0,G,PI,2
2020,2.0,G,PR,19
2020,2.0,G,RJ,22
2020,2.0,G,RN,5
2020,2.0,G,RO,8
2020,2.0,G,RR,1
2020,2.0,G,RS,30
2020,2.0,G,SC,32
2020,2.0,G,SE,4
2020,2.0,G,SP,39
2020,2.0,G,TO,4
2020,2.0,G,AC,2
2020,2.0,G,AL,1
2020,2.0,G,BA,9
2020,2.0,G,CE,1
2020,2.0,G,DF,2
2020,2.0,G,ES,9
2020,2.0,G,GO,21
2020,2.0,G,MA,7
2020,2.0,G,MG,25
2020,2.0,G,MS,5
2020,2.0,G,MT,11
2020,2.0,G,PE,7
2020,2.0,G,PI,1
2020,2.0,G,PR,15
2020,2.0,G,RJ,26
2020,2.0,G,RN,3
2020,2.0,G,RO,5
2020,2.0,G,RR,2
2020,2.0,G,RS,8
2020,2.0,G,SC,9
2020,2.0,G,SE,3
2020,2.0,G,SP,26
2020,2.0,G,TO,1
2020,2.0,G,AM,1
2020,2.0,G,BA,4
2020,2.0,G,CE,2
2020,2.0,G,DF,4
2020,2.0,G,ES,4
2020,2.0,G,GO,5
2020,2.0,G,MA,4
2020,2.0,G,MG,22
2020,2.0,G,MS,5
2020,2.0,G,MT,11
2020,2.0,G,PB,4
2020,2.0,G,PE,5
2020,2.0,G,PR,11
2020,2.0,G,RJ,13
2020,2.0,G,RN,1
2020,2.0,G,RO,3
2020,2.0,G,RR,1
2020,2.0,G,RS,10
2020,2.0,G,SC,6
2020,2.0,G,SE,2
2020,2.0,G,SP,21
2020,2.0,G,TO,4
2020,2.0,G,AM,1
2020,2.0,G,BA,2
2020,2.0,G,ES,7
2020,2.0,G,GO,6
2020,2.0,G,MA,1
2020,2.0,G,MG,13
2020,2.0,G,MS,2
2020,2.0,G,MT,4
2020,2.0,G,PE,2
2020,2.0,G,PR,3
2020,2.0,G,RJ,7
2020,2.0,G,RO,3
2020,2.0,G,RR,1
2020,2.0,G,RS,11
2020,2.0,G,SC,8
2020,2.0,G,SP,17
2020,2.0,G,TO,3
2020,2.0,G,AL,1
2020,2.0,G,BA,1
2020,2.0,G,CE,1
2020,2.0,G,DF,6
2020,2.0,G,ES,2
2020,2.0,G,GO,3
2020,2.0,G,MA,2
2020,2.0,G,MG,22
2020,2.0,G,MS,2
2020,2.0,G,MT,5
2020,2.0,G,PE,2
2020,2.0,G,PR,7
2020,2.0,G,RJ,9
2020,2.0,G,RN,4
2020,2.0,G,RO,2
2020,2.0,G,RS,8
2020,2.0,G,SC,7
2020,2.0,G,SP,22
2020,2.0,G,TO,2
2020,2.0,G,AM,1
2020,2.0,G,BA,4
2020,2.0,G,DF,2
2020,2.0,G,ES,4
2020,2.0,G,GO,5
2020,2.0,G,MA,8
2020,2.0,G,MG,13
2020,2.0,G,MS,5
2020,2.0,G,MT,7
2020,2.0,G,PB,3
2020,2.0,G,PE,2
2020,2.0,G,PI,1
2020,2.0,G,PR,8
2020,2.0,G,RJ,5
2020,2.0,G,RN,4
2020,2.0,G,RO,1
2020,2.0,G,RR,1
2020,2.0,G,RS,5
2020,2.0,G,SC,7
2020,2.0,G,SP,17
2020,2.0,G,TO,1
2020,2.0,G,AM,2
2020,2.0,G,BA,2
2020,2.0,G,ES,3
2020,2.0,G,GO,9
2020,2.0,G,MA,4
2020,2.0,G,MG,9
2020,2.0,G,MS,1
2020,2.0,G,MT,4
2020,2.0,G,PE,1
2020,2.0,G,PR,3
2020,2.0,G,RJ,4
2020,2.0,G,RN,2
2020,2.0,G,RO,3
2020,2.0,G,RS,7
2020,2.0,G,SC,5
2020,2.0,G,SE,1
2020,2.0,G,SP,20
2020,2.0,G,TO,1
2020,2.0,G,BA,1
2020,2.0,G,DF,1
2020,2.0,G,ES,3
2020,2.0,G,GO,3
2020,2.0,G,MA,1
2020,2.0,G,MG,1
2020,2.0,G,MS,1
2020,2.0,G,MT,2
2020,2.0,G,PA,2
2020,2.0,G,PE,1
2020,2.0,G,PR,3
2020,2.0,G,RJ,5
2020,2.0,G,RN,1
2020,2.0,G,RS,4
2020,2.0,G,SC,2
2020,2.0,G,SP,11
2020,2.0,G,TO,1
2020,2.0,G,BA,2
2020,2.0,G,DF,1
2020,2.0,G,ES,1
2020,2.0,G,GO,3
2020,2.0,G,MA,1
2020,2.0,G,MG,3
2020,2.0,G,MS,3
2020,2.0,G,PA,1
2020,2.0,G,PE,1
2020,2.0,G,PR,4
2020,2.0,G,RJ,2
2020,2.0,G,RR,1
2020,2.0,G,RS,2
2020,2.0,G,SC,5
2020,2.0,G,SE,1
2020,2.0,G,SP,12
2021,1.0,A,AC,225
2021,1.0,A,AL,744
2021,1.0,A,AM,3227
2021,1.0,A,AP,190
2021,1.0,A,BA,3831
2021,1.0,A,CE,9663
2021,1.0,A,DF,353
2021,1.0,A,ES,443
2021,1.0,A,GO,1076
2021,1.0,A,MA,2202
2021,1.0,A,MG,1282
2021,1.0,A,MS,156
2021,1.0,A,MT,195
2021,1.0,A,PA,1898
2021,1.0,A,PB,1733
2021,1.0,A,PE,3631
2021,1.0,A,PI,1466
2021,1.0,A,PR,468
2021,1.0,A,RJ,1546
2021,1.0,A,RN,746
2021,1.0,A,RO,278
2021,1.0,A,RR,54
2021,1.0,A,RS,482
2021,1.0,A,SC,195
2021,1.0,A,SE,781
2021,1.0,A,SP,1915
2021,1.0,A,TO,312
2021,1.0,B,AC,984
2021,1.0,B,AL,3454
2021,1.0,B,AM,14773
2021,1.0,B,AP,917
2021,1.0,B,BA,16262
2021,1.0,B,CE,50958
2021,1.0,B,DF,2415
2021,1.0,B,ES,3216
2021,1.0,B,GO,9395
2021,1.0,B,MA,7688
2021,1.0,B,MG,8998
2021,1.0,B,MS,1573
2021,1.0,B,MT,1645
2021,1.0,B,PA,9182
2021,1.0,B,PB,6617
2021,1.0,B,PE,16064
2021,1.0,B,PI,4818
2021,1.0,B,PR,3212
2021,1.0,B,RJ,8603
2021,1.0,B,RN,4060
2021,1.0,B,RO,1749
2021,1.0,B,RR,410
2021,1.0,B,RS,3924
2021,1.0,B,SC,1552
2021,1.0,B,SE,3043
2021,1.0,B,SP,11704
2021,1.0,B,TO,1647
2021,1.0,C,AC,469
2021,1.0,C,AL,1605
2021,1.0,C,AM,5287
2021,1.0,C,AP,453
2021,1.0,C,BA,7234
2021,1.0,C,CE,12084
2021,1.0,C,DF,2259
2021,1.0,C,ES,3069
2021,1.0,C,GO,9994
2021,1.0,C,MA,2919
2021,1.0,C,MG,8948
2021,1.0,C,MS,1630
2021,1.0,C,MT,1769
2021,1.0,C,PA,4180
2021,1.0,C,PB,2294
2021,1.0,C,PE,5851
2021,1.0,C,PI,1863
2021,1.0,C,PR,4964
2021,1.0,C,RJ,7997
2021,1.0,C,RN,1893
2021,1.0,C,RO,1341
2021,1.0,C,RR,246
2021,1.0,C,RS,4806
2021,1.0,C,SC,2673
2021,1.0,C,SE,1176
2021,1.0,C,SP,16207
2021,1.0,C,TO,994
2021,1.0,C,AC,308
2021,1.0,C,AL,1143
2021,1.0,C,AM,2722
2021,1.0,C,AP,270
2021,1.0,C,BA,4922
2021,1.0,C,CE,5211
2021,1.0,C,DF,1898
2021,1.0,C,ES,2455
2021,1.0,C,GO,7584
2021,1.0,C,MA,1933
2021,1.0,C,MG,8809
2021,1.0,C,MS,1625
2021,1.0,C,MT,1759
2021,1.0,C,PA,2810
2021,1.0,C,PB,1672
2021,1.0,C,PE,3556
2021,1.0,C,PI,1227
2021,1.0,C,PR,5640
2021,1.0,C,RJ,6568
2021,1.0,C,RN,1410
2021,1.0,C,RO,1158
2021,1.0,C,RR,218
2021,1.0,C,RS,4741
2021,1.0,C,SC,3314
2021,1.0,C,SE,837
2021,1.0,C,SP,17703
2021,1.0,C,TO,750
2021,1.0,D,AC,143
2021,1.0,D,AL,556
2021,1.0,D,AM,1141
2021,1.0,D,AP,138
2021,1.0,D,BA,2274
2021,1.0,D,CE,1889
2021,1.0,D,DF,898
2021,1.0,D,ES,1370
2021,1.0,D,GO,3532
2021,1.0,D,MA,864
2021,1.0,D,MG,5109
2021,1.0,D,MS,850
2021,1.0,D,MT,998
2021,1.0,D,PA,1285
2021,1.0,D,PB,746
2021,1.0,D,PE,1597
2021,1.0,D,PI,574
2021,1.0,D,PR,3643
2021,1.0,D,RJ,3694
2021,1.0,D,RN,717
2021,1.0,D,RO,511
2021,1.0,D,RR,109
2021,1.0,D,RS,3003
2021,1.0,D,SC,2365
2021,1.0,D,SE,393
2021,1.0,D,SP,11290
2021,1.0,D,TO,374
2021,1.0,D,AC,149
2021,1.0,D,AL,558
2021,1.0,D,AM,929
2021,1.0,D,AP,150
2021,1.0,D,BA,2450
2021,1.0,D,CE,1679
2021,1.0,D,DF,1189
2021,1.0,D,ES,1470
2021,1.0,D,GO,3274
2021,1.0,D,MA,963
2021,1.0,D,MG,5766
2021,1.0,D,MS,965
2021,1.0,D,MT,1196
2021,1.0,D,PA,1450
2021,1.0,D,PB,754
2021,1.0,D,PE,1640
2021,1.0,D,PI,646
2021,1.0,D,PR,4853
2021,1.0,D,RJ,4335
2021,1.0,D,RN,799
2021,1.0,D,RO,600
2021,1.0,D,RR,140
2021,1.0,D,RS,3628
2021,1.0,D,SC,3150
2021,1.0,D,SE,419
2021,1.0,D,SP,14532
2021,1.0,D,TO,429
2021,1.0,E,AC,148
2021,1.0,E,AL,458
2021,1.0,E,AM,766
2021,1.0,E,AP,109
2021,1.0,E,BA,2010
2021,1.0,E,CE,1361
2021,1.0,E,DF,948
2021,1.0,E,ES,1207
2021,1.0,E,GO,2362
2021,1.0,E,MA,707
2021,1.0,E,MG,5260
2021,1.0,E,MS,771
2021,1.0,E,MT,995
2021,1.0,E,PA,1191
2021,1.0,E,PB,653
2021,1.0,E,PE,1489
2021,1.0,E,PI,566
2021,1.0,E,PR,4534
2021,1.0,E,RJ,3758
2021,1.0,E,RN,699
2021,1.0,E,RO,484
2021,1.0,E,RR,114
2021,1.0,E,RS,3304
2021,1.0,E,SC,3301
2021,1.0,E,SE,399
2021,1.0,E,SP,13713
2021,1.0,E,TO,355
2021,1.0,F,AC,116
2021,1.0,F,AL,389
2021,1.0,F,AM,602
2021,1.0,F,AP,140
2021,1.0,F,BA,1620
2021,1.0,F,CE,1043
2021,1.0,F,DF,989
2021,1.0,F,ES,904
2021,1.0,F,GO,1726
2021,1.0,F,MA,612
2021,1.0,F,MG,4332
2021,1.0,F,MS,678
2021,1.0,F,MT,853
2021,1.0,F,PA,976
2021,1.0,F,PB,483
2021,1.0,F,PE,1147
2021,1.0,F,PI,444
2021,1.0,F,PR,3484
2021,1.0,F,RJ,3446
2021,1.0,F,RN,602
2021,1.0,F,RO,358
2021,1.0,F,RR,94
2021,1.0,F,RS,2618
2021,1.0,F,SC,2587
2021,1.0,F,SE,289
2021,1.0,F,SP,11808
2021,1.0,F,TO,283
2021,1.0,G,AC,88
2021,1.0,G,AL,262
2021,1.0,G,AM,335
2021,1.0,G,AP,104
2021,1.0,G,BA,1045
2021,1.0,G,CE,642
2021,1.0,G,DF,710
2021,1.0,G,ES,599
2021,1.0,G,GO,962
2021,1.0,G,MA,354
2021,1.0,G,MG,2716
2021,1.0,G,MS,406
2021,1.0,G,MT,497
2021,1.0,G,PA,596
2021,1.0,G,PB,288
2021,1.0,G,PE,717
2021,1.0,G,PI,310
2021,1.0,G,PR,2199
2021,1.0,G,RJ,2242
2021,1.0,G,RN,365
2021,1.0,G,RO,195
2021,1.0,G,RR,73
